date,region,os-se,count-nombre
2021-03-24,NL,ios,0
2021-03-24,NT,android,0
2021-03-24,NT,ios,0
2021-03-24,NS,android,0
2021-03-24,NS,ios,1
2021-03-24,NU,android,0
2021-03-24,NU,ios,0
2021-03-24,ON,android,13
2021-03-24,ON,ios,1
2021-03-24,PE,android,0
2021-03-24,PE,ios,0
2021-03-24,QC,android,0
2021-03-24,QC,ios,1
2021-03-24,SK,android,0
2021-03-24,SK,ios,0
2021-03-24,YT,android,0
2021-03-24,YT,ios,0
2021-03-24,npts-ptso,android,32
2021-03-24,npts-ptso,ios,5
2021-03-25,AB,android,0
2021-03-25,AB,ios,0
2021-03-25,BC,android,0
2021-03-25,BC,ios,0
2021-03-25,MB,android,0
2021-03-25,MB,ios,0
2021-03-25,NB,android,0
2021-03-25,NB,ios,0
2021-03-25,NL,android,0
2021-03-25,NL,ios,0
2021-03-25,NT,android,0
2021-03-25,NT,ios,1
2021-03-25,NS,android,0
2021-03-25,NS,ios,1
2021-03-25,NU,android,0
2021-03-25,NU,ios,0
2021-03-25,ON,android,15
2021-03-25,ON,ios,3
2021-03-25,PE,android,0
2021-03-25,PE,ios,0
2021-03-25,QC,android,0
2021-03-25,QC,ios,1
2021-03-25,SK,android,0
2021-03-25,SK,ios,0
2021-03-25,YT,android,0
2021-03-25,YT,ios,0
2021-03-25,npts-ptso,android,10
2021-03-25,npts-ptso,ios,3
2021-03-26,AB,android,0
2021-03-26,AB,ios,0
2021-03-26,BC,android,0
2021-03-26,BC,ios,0
2021-03-26,MB,android,0
2021-03-26,MB,ios,0
2021-03-26,NB,android,0
2021-03-26,NB,ios,0
2021-03-26,NL,android,0
2021-03-26,NL,ios,0
2021-03-26,NT,android,0
2021-03-26,NT,ios,1
2021-03-26,NS,android,0
2021-03-26,NS,ios,0
2021-03-26,NU,android,0
2021-03-26,NU,ios,0
2021-03-26,ON,android,8
2021-03-26,ON,ios,3
2021-03-26,PE,android,0
2021-03-26,PE,ios,0
2021-03-26,QC,android,0
2021-03-26,QC,ios,1
2021-03-26,SK,android,0
2021-03-26,SK,ios,0
2021-03-26,YT,android,0
2021-03-26,YT,ios,0
2021-03-26,npts-ptso,android,7
2021-03-26,npts-ptso,ios,3
2021-03-27,AB,android,0
2021-03-27,AB,ios,0
2021-03-27,BC,android,0
2021-03-27,BC,ios,0
2021-03-27,MB,android,0
2021-03-27,MB,ios,0
2021-03-27,NB,android,0
2021-03-27,NB,ios,0
2021-03-27,NL,android,0
2021-03-27,NL,ios,0
2021-03-27,NT,android,0
2021-03-27,NT,ios,1
2021-03-27,NS,android,0
2021-03-27,NS,ios,0
2021-03-27,NU,android,0
2021-03-27,NU,ios,0
2021-03-27,ON,android,5
2021-03-27,ON,ios,2
2021-03-27,PE,android,0
2021-03-27,PE,ios,0
2021-03-27,QC,android,0
2021-03-27,QC,ios,1
2021-03-27,SK,android,0
2021-03-27,SK,ios,0
2021-03-27,YT,android,0
2021-03-27,YT,ios,0
2021-03-27,npts-ptso,android,0
2021-03-27,npts-ptso,ios,2
2021-03-28,AB,android,0
2021-03-28,AB,ios,0
2021-03-28,BC,android,0
2021-03-28,BC,ios,0
2021-03-28,MB,android,0
2021-03-28,MB,ios,0
2021-03-28,NB,android,0
2021-03-28,NB,ios,0
2021-03-28,NL,android,0
2021-03-28,NL,ios,0
2021-03-28,NT,android,0
2021-03-28,NT,ios,1
2021-03-28,NS,android,0
2021-03-28,NS,ios,0
2021-03-28,NU,android,0
2021-03-28,NU,ios,0
2021-03-28,ON,android,5
2021-03-28,ON,ios,2
2021-03-28,PE,android,0
2021-03-28,PE,ios,0
2021-03-28,QC,android,0
2021-03-28,QC,ios,1
2021-03-28,SK,android,0
2021-03-28,SK,ios,0
2021-03-28,YT,android,0
2021-03-28,YT,ios,0
2021-03-28,npts-ptso,android,0
2021-03-28,npts-ptso,ios,2
2021-03-29,AB,android,0
2021-03-29,AB,ios,0
2021-03-29,BC,android,0
2021-03-29,BC,ios,0
2021-03-29,MB,android,0
2021-03-29,MB,ios,0
2021-03-29,NB,android,0
2021-03-29,NB,ios,0
2021-03-29,NL,android,0
2021-03-29,NL,ios,0
2021-03-29,NT,android,0
2021-03-29,NT,ios,1
2021-03-29,NS,android,0
2021-03-29,NS,ios,0
2021-03-29,NU,android,0
2021-03-29,NU,ios,0
2021-03-29,ON,android,2
2021-03-29,ON,ios,3
2021-03-29,PE,android,0
2021-03-29,PE,ios,0
2021-03-29,QC,android,0
2021-03-29,QC,ios,1
2021-03-29,SK,android,0
2021-03-29,SK,ios,0
2021-03-29,YT,android,0
2021-03-29,YT,ios,0
2021-03-29,npts-ptso,android,28
2021-03-29,npts-ptso,ios,2
2021-03-30,AB,android,0
2021-03-30,AB,ios,0
2021-03-30,BC,android,0
2021-03-30,BC,ios,0
2021-03-30,MB,android,0
2021-03-30,MB,ios,0
2021-03-30,NB,android,0
2021-03-30,NB,ios,0
2021-03-30,NL,android,0
2021-03-30,NL,ios,0
2021-03-30,NT,android,0
2021-03-30,NT,ios,1
2021-03-30,NS,android,0
2021-03-30,NS,ios,0
2021-03-30,NU,android,0
2021-03-30,NU,ios,0
2021-03-30,ON,android,8
2021-03-30,ON,ios,2
